0.5 0 0
0.25 0 0.433013
-0.25 0 0.433013
-0.5 0 6.12323e-17
-0.25 0 -0.433013
0.25 0 -0.433013
0.5 0 -5.66554e-16
0.25 0.433013 0
0.125 0.216506 0.433013
-0.125 -0.216506 0.433013
-0.25 -0.433013 6.12323e-17
-0.125 -0.216506 -0.433013
0.125 0.216506 -0.433013
0.25 0.433013 -5.66554e-16
-0.25 0.433013 0
-0.125 0.216506 0.433013
0.125 -0.216506 0.433013
0.25 -0.433013 6.12323e-17
0.125 -0.216506 -0.433013
-0.125 0.216506 -0.433013
-0.25 0.433013 -5.66554e-16
-0.5 6.12323e-17 0
-0.25 3.06162e-17 0.433013
0.25 -3.06162e-17 0.433013
0.5 -6.12323e-17 6.12323e-17
0.25 -3.06162e-17 -0.433013
-0.25 3.06162e-17 -0.433013
-0.5 6.12323e-17 -5.66554e-16
-0.25 -0.433013 0
-0.125 -0.216506 0.433013
0.125 0.216506 0.433013
0.25 0.433013 6.12323e-17
0.125 0.216506 -0.433013
-0.125 -0.216506 -0.433013
-0.25 -0.433013 -5.66554e-16
0.25 -0.433013 0
0.125 -0.216506 0.433013
-0.125 0.216506 0.433013
-0.25 0.433013 6.12323e-17
-0.125 0.216506 -0.433013
0.125 -0.216506 -0.433013
0.25 -0.433013 -5.66554e-16
0.5 -5.66554e-16 0
0.25 -2.83277e-16 0.433013
-0.25 2.83277e-16 0.433013
-0.5 5.66554e-16 6.12323e-17
-0.25 2.83277e-16 -0.433013
0.25 -2.83277e-16 -0.433013
0.5 -5.66554e-16 -5.66554e-16
